food_id,rest_id,food_name,food_price
1164,963,Mẹt nhỏ lụi bò + Trà tắc mật ong,125000.0
1726,963,Special.Mẹt Lớn lụi Heo BÁNH CUỐN TÂY SƠN,150000.0
1303,963,Special.Mẹt Nhỏ lụi Heo BÁNH CUỐN TÂY SƠN,75000.0
128,493,Khoai lang mật nướng,59000.0
285,493,Khoai lang mật nướng 350g,46000.0
510,493,Khoai lang mật ủ lạnh (kem),59000.0
510,493,Khoai lang mật ủ lạnh (kem),99000.0
1182,493,Bánh Cookies - Nho Khô - Việt Quất 130g,115000.0
1643,493,Granola Mixed Nuts-180g,145000.0
608,493,Bánh Ngói Hạnh Nhân - Nho Khô - Việt Quất 130g,149000.0
1587,493,Hạt điều vỏ lụa 500g,160000.0
1020,1005,US Top Blade Black Angus 150g,232200.0
1864,1005,Hokubee Rib Eye 200g,426600.0
216,1005,Hokubee Striploin 200g,405000.0
206,1005,Hokubee Rib Eye 300g,621000.0
1904,1005,Hokubee Striploin 300g,588600.0
1192,1005,US Top Blade Black Angus 300g,448200.0
481,896,Lẩu Tokbokki Hàn Quốc (tự chọn nguyên liệu),260000.0
1631,896,Lẩu Tokbokki Hàn Quốc (đóng gói),260000.0
1300,896,Bánh Gạo Xào Thịt Bò,130000.0
1638,896,Sữa Đào,25000.0
86,896,Bia,35000.0
1271,896,Nước Suối,15000.0
796,1073,Nước Suối Aquafina,10000.0
510,1035,Khoai lang mật ủ lạnh (kem),59000.0
510,1035,Khoai lang mật ủ lạnh (kem),99000.0
796,1035,Nước Suối Aquafina,10000.0
944,169,Lẩu Tokbokki Hàn Quốc (Tự chọn nguyên liệu),260000.0
1300,169,Bánh Gạo Xào Thịt Bò,130000.0
1098,169,Lẩu Tokbokki Hàn Quốc (Đóng gói),260000.0
86,169,Bia,35000.0
1271,169,Nước Suối,15000.0
1638,169,Sữa Đào,25000.0
1711,69,Chuối bí ngô mật ong chiên,10000.0
1365,69,Combo 1,50000.0
1624,69,Combo 2,100000.0
1681,69,Combo 3,200000.0
1758,69,3 Trái Chuối bí ngô mật ong chiên,30000.0
89,69,Chè Chuối Nước Cốt Dừa,20000.0
249,69,Chè Chuối Bưởi,25000.0
1640,69,Chè Chuối Bưởi Hạnh Nhân,30000.0
1183,69,Chè Chuối Hạnh Nhân,25000.0
1072,929,Combo 5 Sauces in 1,185900.0
866,929,Combo Give A Try,89000.0
498,929,"COMBO T (Gà, Khoai tây, Salad, Pepsi)",145200.0
108,929,Mix ricebox (combo 3 người),262900.0
1336,929,Happy burger set (combo 3 người),262900.0
1486,929,Sụn Gà,46000.0
220,929,Mỳ Trộn,56000.0
297,929,Miếng Gà Phủ Sốt Cay,42900.0
1063,929,Miếng Gà Phủ Sốt Phô Mai,42900.0
813,929,Đùi gà rán phủ sốt,42900.0
1711,876,Chuối bí ngô mật ong chiên,10000.0
1365,876,Combo 1,50000.0
1624,876,Combo 2,100000.0
1681,876,Combo 3,200000.0
1758,876,3 Trái Chuối bí ngô mật ong chiên,30000.0
249,876,Chè Chuối Bưởi,25000.0
89,876,Chè Chuối Nước Cốt Dừa,20000.0
1640,876,Chè Chuối Bưởi Hạnh Nhân,30000.0
1183,876,Chè Chuối Hạnh Nhân,25000.0
1711,659,Chuối bí ngô mật ong chiên,10000.0
1365,659,Combo 1,50000.0
1624,659,Combo 2,100000.0
1681,659,Combo 3,200000.0
1758,659,3 Trái Chuối bí ngô mật ong chiên,30000.0
249,659,Chè Chuối Bưởi,25000.0
89,659,Chè Chuối Nước Cốt Dừa,20000.0
1640,659,Chè Chuối Bưởi Hạnh Nhân,30000.0
1183,659,Chè Chuối Hạnh Nhân,25000.0
1072,987,Combo 5 Sauces in 1,185900.0
866,987,Combo Give A Try,89000.0
498,987,"COMBO T (Gà, Khoai tây, Salad, Pepsi)",145200.0
108,987,Mix ricebox (combo 3 người),262900.0
1486,987,Sụn Gà,46000.0
220,987,Mỳ Trộn,56000.0
1063,987,Miếng Gà Phủ Sốt Phô Mai,42900.0
813,987,Đùi gà rán phủ sốt,42900.0
361,987,Miếng Gà Phủ Sốt Tỏi Đậu,42900.0
297,987,Miếng Gà Phủ Sốt Cay,42900.0
1711,564,Chuối bí ngô mật ong chiên,10000.0
1365,564,Combo 1,50000.0
1624,564,Combo 2,100000.0
1681,564,Combo 3,200000.0
1758,564,3 Trái Chuối bí ngô mật ong chiên,30000.0
1711,964,Chuối bí ngô mật ong chiên,10000.0
1365,964,Combo 1,50000.0
1624,964,Combo 2,100000.0
1681,964,Combo 3,200000.0
1758,964,3 Trái Chuối bí ngô mật ong chiên,30000.0
872,964,KHOAI TÂY LẮC PHÔ MAI,15000.0
482,964,TRÀ BÍ ĐAO HẠT CHIA,15000.0
1537,964,Chả Giò Hải Sản Sốt MAYONAISE,10000.0
762,964,Phô Mai Que Cốm Xanh,11000.0
113,964,NƯỚC MÍA,18000.0
1072,2,Combo 5 Sauces in 1,185900.0
866,2,Combo Give A Try,89000.0
498,2,"COMBO T (Gà, Khoai tây, Salad, Pepsi)",145200.0
108,2,Mix ricebox (combo 3 người),262900.0
1336,2,Happy burger set (combo 3 người),262900.0
1486,2,Sụn Gà,46000.0
478,2,Tobbokki,46000.0
220,2,Mỳ Trộn,56000.0
1063,2,Miếng Gà Phủ Sốt Phô Mai,42900.0
813,2,Đùi gà rán phủ sốt,42900.0
464,481,Bánh gà Hà Nội combo 3 cái,29000.0
166,481,Bánh gà Hà Nội Combo 5 cái,47000.0
1711,481,Chuối bí ngô mật ong chiên,10000.0
1365,481,Combo 1,50000.0
1624,481,Combo 2,100000.0
1681,481,Combo 3,200000.0
1758,481,3 Trái Chuối bí ngô mật ong chiên,30000.0
984,481,Sữa Gạo Lứt - Đậu Phộng - Hạt Bí (Size Vừa 330ml),35000.0
130,481,Sữa Hạt Điều - Bí Đỏ - Quinoa (Size Lớn 500ml),45000.0
617,481,Sữa Hạt Điều - Bí Đỏ - Quinoa (Size Vừa 330ml),35000.0
1072,955,Combo 5 Sauces in 1,185900.0
866,955,Combo Give A Try,89000.0
498,955,"COMBO T (Gà, Khoai tây, Salad, Pepsi)",145200.0
108,955,Mix ricebox (combo 3 người),262900.0
1336,955,Happy burger set (combo 3 người),262900.0
220,955,Mỳ Trộn,56000.0
478,955,Tobbokki,46000.0
1486,955,Sụn Gà,46000.0
1063,955,Miếng Gà Phủ Sốt Phô Mai,42900.0
361,955,Miếng Gà Phủ Sốt Tỏi Đậu,42900.0
1711,689,Chuối bí ngô mật ong chiên,10000.0
1624,689,Combo 2,100000.0
1365,689,Combo 1,50000.0
1681,689,Combo 3,200000.0
1758,689,3 Trái Chuối bí ngô mật ong chiên,30000.0
249,689,Chè Chuối Bưởi,25000.0
89,689,Chè Chuối Nước Cốt Dừa,20000.0
1640,689,Chè Chuối Bưởi Hạnh Nhân,30000.0
1183,689,Chè Chuối Hạnh Nhân,25000.0
1072,181,Combo 5 Sauces in 1,185900.0
866,181,Combo Give A Try,89000.0
498,181,"COMBO T (Gà, Khoai tây, Salad, Pepsi)",145200.0
108,181,Mix ricebox (combo 3 người),262900.0
1486,181,Sụn Gà,46000.0
220,181,Mỳ Trộn,56000.0
478,181,Tobbokki,46000.0
1063,181,Miếng Gà Phủ Sốt Phô Mai,42900.0
361,181,Miếng Gà Phủ Sốt Tỏi Đậu,42900.0
813,181,Đùi gà rán phủ sốt,42900.0
1250,986,Hộp Trái Cây Thập Cẩm Fruit Crush,55200.0
77,986,Trái cây dầm sữa chua - 350ml,36000.0
822,986,Xoài lắc - 350gr,31200.0
1266,986,Cóc non mắm ruốc - 350gr,36000.0
1158,986,Nước Ép Dưa Hấu,31200.0
1114,986,Bánh tráng cuộn bơ - full topping,31200.0
346,986,Xoài - 350gr,42300.0
122,986,Mận - 350gr,44100.0
139,986,Sắn - 350gr,31500.0
344,986,Xoài non mắm ruốc - 350gr,49500.0
1072,622,Combo 5 Sauces in 1,185900.0
866,622,Combo Give A Try,89000.0
498,622,"COMBO T (Gà, Khoai tây, Salad, Pepsi)",145200.0
108,622,Mix ricebox (combo 3 người),262900.0
1336,622,Happy burger set (combo 3 người),262900.0
1486,622,Sụn Gà,46000.0
813,622,Đùi gà rán phủ sốt,42900.0
297,622,Miếng Gà Phủ Sốt Cay,42900.0
1063,622,Miếng Gà Phủ Sốt Phô Mai,42900.0
361,622,Miếng Gà Phủ Sốt Tỏi Đậu,42900.0
1453,270,Dâu Tây Lắc,79000.0
77,270,Trái cây dầm sữa chua - 350ml,36000.0
1250,270,Hộp Trái Cây Thập Cẩm Fruit Crush,55200.0
822,270,Xoài lắc - 350gr,31200.0
1266,270,Cóc non mắm ruốc - 350gr,36000.0
759,270,Rong biển cháy tỏi - Hũ Pet,55200.0
346,270,Xoài - 350gr,42300.0
122,270,Mận - 350gr,44100.0
344,270,Xoài non mắm ruốc - 350gr,49500.0
633,270,Dưa Hấu Long An - 350gr,35100.0
1072,653,Combo 5 Sauces in 1,185900.0
866,653,Combo Give A Try,89000.0
498,653,"COMBO T (Gà, Khoai tây, Salad, Pepsi)",145200.0
108,653,Mix ricebox (combo 3 người),262900.0
1486,653,Sụn Gà,46000.0
361,653,Miếng Gà Phủ Sốt Tỏi Đậu,42900.0
1063,653,Miếng Gà Phủ Sốt Phô Mai,42900.0
297,653,Miếng Gà Phủ Sốt Cay,42900.0
813,653,Đùi gà rán phủ sốt,42900.0
1262,653,Miếng Gà Phủ Sốt Tiêu Đen,42900.0
1250,276,Hộp Trái Cây Thập Cẩm Fruit Crush,55200.0
77,276,Trái cây dầm sữa chua - 350ml,36000.0
822,276,Xoài lắc - 350gr,31200.0
1266,276,Cóc non mắm ruốc - 350gr,36000.0
346,276,Xoài - 350gr,42300.0
633,276,Dưa Hấu Long An - 350gr,35100.0
344,276,Xoài non mắm ruốc - 350gr,49500.0
122,276,Mận - 350gr,44100.0
139,276,Sắn - 350gr,31500.0
95,276,Thơm - 350gr,37800.0
1072,1067,Combo 5 Sauces in 1,185900.0
866,1067,Combo Give A Try,89000.0
498,1067,"COMBO T (Gà, Khoai tây, Salad, Pepsi)",145200.0
108,1067,Mix ricebox (combo 3 người),262900.0
220,1067,Mỳ Trộn,56000.0
478,1067,Tobbokki,46000.0
1486,1067,Sụn Gà,46000.0
813,1067,Đùi gà rán phủ sốt,42900.0
1063,1067,Miếng Gà Phủ Sốt Phô Mai,42900.0
297,1067,Miếng Gà Phủ Sốt Cay,42900.0
1250,196,Hộp Trái Cây Thập Cẩm Fruit Crush,55200.0
77,196,Trái cây dầm sữa chua - 350ml,36000.0
822,196,Xoài lắc - 350gr,31200.0
1266,196,Cóc non mắm ruốc - 350gr,36000.0
633,196,Dưa Hấu Long An - 350gr,35100.0
122,196,Mận - 350gr,44100.0
346,196,Xoài - 350gr,42300.0
344,196,Xoài non mắm ruốc - 350gr,49500.0
95,196,Thơm - 350gr,37800.0
139,196,Sắn - 350gr,31500.0
1072,818,Combo 5 Sauces in 1,185900.0
866,818,Combo Give A Try,89000.0
498,818,"COMBO T (Gà, Khoai tây, Salad, Pepsi)",145200.0
108,818,Mix ricebox (combo 3 người),262900.0
1336,818,Happy burger set (combo 3 người),262900.0
1486,818,Sụn Gà,46000.0
220,818,Mỳ Trộn,56000.0
478,818,Tobbokki,46000.0
1063,818,Miếng Gà Phủ Sốt Phô Mai,42900.0
813,818,Đùi gà rán phủ sốt,42900.0
77,644,Trái cây dầm sữa chua - 350ml,36000.0
1250,644,Hộp Trái Cây Thập Cẩm Fruit Crush,55200.0
822,644,Xoài lắc - 350gr,31200.0
1266,644,Cóc non mắm ruốc - 350gr,36000.0
1295,644,Trái cây dầm Yogurt - 1 lít,79200.0
860,644,Dưa Gang Dầm Sữa Chua,31200.0
1065,644,Dâu Tây Dầm Sữa Chua,63200.0
701,644,Xoài Dầm Sữa chua,37600.0
530,644,Mít Dầm Sữa Chua,44000.0
346,644,Xoài - 350gr,42300.0
1072,1042,Combo 5 Sauces in 1,185900.0
866,1042,Combo Give A Try,89000.0
498,1042,"COMBO T (Gà, Khoai tây, Salad, Pepsi)",145200.0
108,1042,Mix ricebox (combo 3 người),262900.0
478,1042,Tobbokki,46000.0
220,1042,Mỳ Trộn,56000.0
1486,1042,Sụn Gà,46000.0
1063,1042,Miếng Gà Phủ Sốt Phô Mai,42900.0
813,1042,Đùi gà rán phủ sốt,42900.0
361,1042,Miếng Gà Phủ Sốt Tỏi Đậu,42900.0
1250,1173,Hộp Trái Cây Thập Cẩm Fruit Crush,55200.0
77,1173,Trái cây dầm sữa chua - 350ml,36000.0
822,1173,Xoài lắc - 350gr,31200.0
448,1173,Bánh Tráng Cuộn Bơ - Khô Bò,28000.0
390,1173,Bánh Tráng Trộn - full Topping,31200.0
1266,1173,Cóc non mắm ruốc - 350gr,36000.0
1502,1173,Gỏi Xoài - full topping,36000.0
633,1173,Dưa Hấu Long An - 350gr,35100.0
122,1173,Mận - 350gr,44100.0
346,1173,Xoài - 350gr,42300.0
1250,173,Hộp Trái Cây Thập Cẩm Fruit Crush,55200.0
77,173,Trái cây dầm sữa chua - 350ml,36000.0
822,173,Xoài lắc - 350gr,31200.0
1266,173,Cóc non mắm ruốc - 350gr,36000.0
1881,173,Sinh Tố Nho Đen xịn xịn,36000.0
780,173,Ép Ổi,28000.0
957,173,Nước ép Thơm,31200.0
1158,173,Nước Ép Dưa Hấu,31200.0
1342,173,Nước ép Táo,31200.0
792,173,Nước ép Cóc,31200.0
1207,509,Lẩu Thái Huyền Thoại,299000.0
18,509,Lẩu Thái Huyền Thoại 4-5 Người,549000.0
1046,509,Nước Lẩu Thái,99000.0
235,509,Lẩu Thái Huyền Thoại 2-3 người,349000.0
1225,509,Sốt Chao,10000.0
1393,509,Lẩu Thái Hoàng Đế,199000.0
1432,509,Lẩu Thái Huyền Thoại 6-7 Người,699000.0
1429,509,Gỏi Chân Gà,69000.0
835,509,Salad Dưa Chuột Cà Rốt,35000.0
925,509,Khoai Tây Chiên,39000.0
1250,579,Hộp Trái Cây Thập Cẩm Fruit Crush,55200.0
77,579,Trái cây dầm sữa chua - 350ml,36000.0
1266,579,Cóc non mắm ruốc - 350gr,36000.0
822,579,Xoài lắc - 350gr,31200.0
1114,579,Bánh tráng cuộn bơ - full topping,31200.0
344,579,Xoài non mắm ruốc - 350gr,49500.0
346,579,Xoài - 350gr,42300.0
122,579,Mận - 350gr,44100.0
633,579,Dưa Hấu Long An - 350gr,35100.0
95,579,Thơm - 350gr,37800.0
119,162,Hokkaido Miso Ramen 3,139320.0
492,162,Tonkotsu Ramen 2,128520.0
1655,162,Tonkostu Ramen 5,171720.0
1239,162,Kohaku Ramen Đặc Biệt,214920.0
784,162,Tonkotsu Ramen 3,150120.0
1601,162,Shoyu Ramen 3,117720.0
1058,162,Shoyu Ramen 5,150120.0
1697,162,Shoyu Ramen 2,106920.0
14,162,Hokkaido Miso Ramen 2,106920.0
1414,162,Hokkaido Miso Ramen Đặt Biệt,171720.0
1250,728,Hộp Trái Cây Thập Cẩm Fruit Crush,55200.0
822,728,Xoài lắc - 350gr,31200.0
77,728,Trái cây dầm sữa chua - 350ml,36000.0
1266,728,Cóc non mắm ruốc - 350gr,36000.0
122,728,Mận - 350gr,44100.0
346,728,Xoài - 350gr,42300.0
95,728,Thơm - 350gr,37800.0
344,728,Xoài non mắm ruốc - 350gr,49500.0
633,728,Dưa Hấu Long An - 350gr,35100.0
731,728,Ổi - 350gr,31500.0
7,1104,Sukiyaki Gyu,463320.0
677,1104,Kaisen Udon,128520.0
1404,1104,Saba Shioyaki,139320.0
578,1104,Ebi Salad,160920.0
1844,1104,Ebi To Avo Salad,106920.0
388,1104,Soft Shell Crab Salad,199800.0
19,1104,Yaki Udon,106920.0
191,1104,Sake Kama Nabe,268920.0
976,1104,Asama Sashimi,279720.0
201,1104,Komochi Nishin No Sashimi,145800.0
121,130,BÁNH TAM GIÁC KEBAB 🌮,35000.0
1067,130,BÁNH CUỘN KEBAB 🌯,40000.0
1390,130,BÁNH MÌ QUE TAKKI 🥖,25000.0
776,130,BÁNH GIÒ NHÂN THỊT,19000.0
458,130,BÁNH BAO BÍ NGÔ,11000.0
1371,130,BÁNH BAO THẬP CẨM ĂN SIÊU CUỐN,42000.0
963,130,BÁNH BAO TRỨNG MUỐI,32000.0
1206,707,Bánh Mì Kebab,30000.0
854,707,Cuộn Kebab,35000.0
634,713,Bánh TAM GIÁC KEBAB,25000.0
383,713,Bánh CUỘN KEBAB,30000.0
1080,713,COMBO A (2 Tam Giác),50000.0
1782,713,COMBO C (Giảm 14%),32000.0
989,713,COMBO B (2 Bánh Cuộn),60000.0
1673,154,CK1 - GÀ NƯỚNG ỐNG TRE,549000.0
366,154,CK1 - GÀ NƯỚNG ỐNG TRE (HALF),388000.0
97,154,CK2 - GÀ HẤP MẮM NHỈ (HALF),388000.0
569,154,CK2 - GÀ HẤP MẮM NHỈ,549000.0
1153,154,SK1 - GINGER MIMOSA,62640.0
583,154,SK2 - SPARKLING CITRUS,62640.0
138,154,SK3 - MADE WITH PASSION,62640.0
1318,154,Canh chua cá dứa,138240.0
303,154,Rau thập cẩm luộc kho quẹt,95040.0
536,154,Canh tôm bầu dì Mai,116640.0
325,142,COMBO C (2 bánh Tam Giác),60000.0
634,142,Bánh TAM GIÁC KEBAB,30000.0
383,142,Bánh CUỘN KEBAB,35000.0
981,520,Supesharau  Salada /Xà lách trộn kiểu Nhật,32000.0
1402,520,Umibudo Salada/ Xà lách rong nho Sốt Mè,42000.0
59,520,Kim chi,15000.0
12,520,Chukawame Salada /xà LáchTảo biển ngâm chua,42000.0
1320,520,Potato Imo Chíp/ Khoai Tây Chíp Giòn Rụm,25000.0
1366,520,Gỏi cá trích,49000.0
296,520,Gỏi thịt bò,59000.0
933,520,Gỏi sò điệp,89000.0
462,520,Sake Salada /Xà lách cá hồi Sống,99000.0
946,520,Mr.Tôm salada / xà lách chay,69000.0
1673,159,CK1 - GÀ NƯỚNG ỐNG TRE,592920.0
97,159,CK2 - GÀ HẤP MẮM NHỈ (HALF),419040.0
366,159,CK1 - GÀ NƯỚNG ỐNG TRE (HALF),419040.0
569,159,CK2 - GÀ HẤP MẮM NHỈ,592920.0
536,159,Canh tôm bầu dì Mai,116640.0
369,159,Rau muống xào tỏi,73440.0
1318,159,Canh chua cá dứa,138240.0
303,159,Rau thập cẩm luộc kho quẹt,95040.0
722,159,Đậu rồng xào tỏi,73440.0
1763,159,Cơm trắng,19440.0
569,1176,CK2 - GÀ HẤP MẮM NHỈ,635040.0
97,1176,CK2 - GÀ HẤP MẮM NHỈ (HALF),429840.0
1673,1176,CK1 - GÀ NƯỚNG ỐNG TRE,635040.0
366,1176,CK1 - GÀ NƯỚNG ỐNG TRE (HALF),429840.0
362,1176,ND8 - PHỞ BÒ ÁP CHẢO,159840.0
891,1176,ND1 - BÚN BÒ HUẾ,105840.0
1653,1176,ND7 - MÌ XÀO HẢI SẢN,159840.0
433,1176,HJ3 - NƯỚC CAM,73440.0
797,1176,HJ4 - HÈ NHIỆT ĐỚI - MR. SUMMER,81000.0
1153,1176,SK1 - GINGER MIMOSA,62640.0
1519,914,Cacao + sữa,20000.0
402,914,Siêu phẩm (phô mai trứng chuối),35000.0
1033,914,Phô mai chuối,31000.0
1013,914,Phô mai Mozzarella,28000.0
559,914,Trứng chuối,27000.0
1075,914,Chuối,24000.0
1837,914,Combo 3: Siêu phẩm + Cacao sữa,52000.0
1399,914,Dừa non + sữa,26000.0
1422,914,Phô mai bắp,31000.0
143,914,Combo 1: Siêu phẩm + Phô mai chuối + Trứng chuối,88000.0
1318,98,Canh chua cá dứa,116640.0
536,98,Canh tôm bầu dì Mai,102600.0
303,98,Rau thập cẩm luộc kho quẹt,84240.0
722,98,Đậu rồng xào tỏi,62640.0
369,98,Rau muống xào tỏi,62640.0
364,98,Bún thịt nướng Dì Mai,105840.0
203,98,Cơm chiên cua sa tế,116640.0
1763,98,Cơm trắng,16200.0
1483,98,Phở bò áp chảo,84240.0
393,98,"Cơm rang bò, cải chua",84240.0
1519,560,Cacao + sữa,20000.0
1033,560,Phô mai chuối,31000.0
402,560,Siêu phẩm (phô mai trứng chuối),35000.0
1013,560,Phô mai Mozzarella,28000.0
1075,560,Chuối,24000.0
1837,560,Combo 3: Siêu phẩm + Cacao sữa,52000.0
559,560,Trứng chuối,27000.0
1422,560,Phô mai bắp,31000.0
1399,560,Dừa non + sữa,26000.0
143,560,Combo 1: Siêu phẩm + Phô mai chuối + Trứng chuối,88000.0
1149,537,Bánh canh thịt bắp,66960.0
589,537,Bánh canh giò gân,77760.0
323,537,Bánh canh thịt nạc,66960.0
889,537,Bánh canh giò nạc,85320.0
988,537,Bánh canh đặc biệt,88560.0
774,537,Bánh canh chả cá,72960.0
985,537,Bánh canh sườn,85320.0
1568,537,Bánh Canh Bắp Bò,75600.0
806,537,Bánh canh nấm hải sản,120960.0
1900,537,Bánh canh thịt vịt,81000.0
1149,1192,Bánh canh thịt bắp,66960.0
589,1192,Bánh canh giò gân,77760.0
988,1192,Bánh canh đặc biệt,88560.0
889,1192,Bánh canh giò nạc,85320.0
323,1192,Bánh canh thịt nạc,66960.0
985,1192,Bánh canh sườn,85320.0
1568,1192,Bánh Canh Bắp Bò,75600.0
774,1192,Bánh canh chả cá,72360.0
1682,1192,Bánh canh tôm + chả cá,85320.0
806,1192,Bánh canh nấm hải sản,120960.0
1519,601,Cacao + sữa,20000.0
402,601,Siêu phẩm (phô mai trứng chuối),35000.0
1033,601,Phô mai chuối,31000.0
1013,601,Phô mai Mozzarella,28000.0
1075,601,Chuối,24000.0
1837,601,Combo 3: Siêu phẩm + Cacao sữa,52000.0
559,601,Trứng chuối,27000.0
1422,601,Phô mai bắp,31000.0
143,601,Combo 1: Siêu phẩm + Phô mai chuối + Trứng chuối,88000.0
1400,601,Phô mai trứng,32000.0
1519,1190,Cacao + sữa,20000.0
402,1190,Siêu phẩm (phô mai trứng chuối),35000.0
1075,1190,Chuối,24000.0
1033,1190,Phô mai chuối,31000.0
1013,1190,Phô mai Mozzarella,28000.0
559,1190,Trứng chuối,27000.0
1837,1190,Combo 3: Siêu phẩm + Cacao sữa,52000.0
1203,1190,Trứng bắp,25000.0
1422,1190,Phô mai bắp,31000.0
1400,1190,Phô mai trứng,32000.0
1149,439,Bánh canh thịt bắp,66960.0
589,439,Bánh canh giò gân,77760.0
889,439,Bánh canh giò nạc,85320.0
323,439,Bánh canh thịt nạc,66960.0
988,439,Bánh canh đặc biệt,88560.0
774,439,Bánh canh chả cá,72360.0
985,439,Bánh canh sườn,85320.0
806,439,Bánh canh nấm hải sản,120960.0
647,439,Bánh canh tôm,85320.0
727,439,Bánh canh tôm - chả cá,85320.0
1519,42,Cacao + sữa,20000.0
1033,42,Phô mai chuối,31000.0
1013,42,Phô mai Mozzarella,28000.0
402,42,Siêu phẩm (phô mai trứng chuối),35000.0
1075,42,Chuối,24000.0
1837,42,Combo 3: Siêu phẩm + Cacao sữa,52000.0
1203,42,Trứng bắp,27000.0
559,42,Trứng chuối,27000.0
1400,42,Phô mai trứng,32000.0
1422,42,Phô mai bắp,31000.0
1149,315,Bánh canh thịt bắp,66960.0
589,315,Bánh canh giò gân,77760.0
774,315,Bánh canh chả cá,72360.0
988,315,Bánh canh đặc biệt,88560.0
985,315,Bánh canh sườn,85320.0
323,315,Bánh canh thịt nạc,66960.0
806,315,Bánh canh nấm hải sản,120960.0
889,315,Bánh canh giò nạc,85320.0
1593,315,Bánh canh vịt bột gạo,81000.0
1568,315,Bánh Canh Bắp Bò,75600.0
1728,793,Bắp heo luộc cuốn,164160.0
1785,793,Bò tơ luộc cuốn,193320.0
218,793,Thịt nạc luộc cuốn,164160.0
1701,793,Tai và bắp heo luộc cuốn,272160.0
145,793,Tai heo luộc cuốn,164160.0
875,793,Heo mọi luộc cuốn,174960.0
142,793,Bắp heo luộc cuốn lớn,272160.0
1246,793,Bò tơ luộc cuốn lớn,293760.0
752,793,Tai heo luộc cuốn lớn,272160.0
87,793,Thịt nạc luộc cuốn lớn,272160.0
1166,541,Combo 1 BÁNH TẰM BÌ + 1 BÁNH THẬP CẨM + 1 Thập cẩm Sương sa…,120000.0
923,541,Thập cẩm Sương sa hạt lựu (LẠNH),25000.0
1325,541,Chè Dừa Non Hoa Đậu Biếc (LẠNH),25000.0
1705,541,Chè Cô 7 Đặc Biệt (LẠNH),35000.0
1116,541,Chè Bưởi (LẠNH),25000.0
408,541,Chè 3 màu (LẠNH),25000.0
803,541,Sâm Bổ Lượng (LẠNH),25000.0
867,541,Sương Sa Hột Lựu (LẠNH),25000.0
328,541,Chè bánh lọt hột lựu (LẠNH),25000.0
1830,541,Chè Đậu Đỏ (LẠNH),25000.0
1819,920,CHÈ DỪA NON KHOAI DẺO ( Món Mới ),28000.0
1666,920,CHÈ DỪA NON THỐT NỐT ( Món Mới ),28000.0
1805,920,CHÈ SƯƠNG SA HẠT LỰU KIỂU THÁI ( Món Mới ),28000.0
126,920,Che Khoai Deo,28000.0
1408,920,Bánh Thập Cẩm,28000.0
1720,920,DỪA NON BÁNH FLAN ( Món Mới ),30000.0
665,920,KHOAI MÌ CUỘN - NƯỚC CỐT DỪA ( Món Mới ),28000.0
661,763,Takoyaki 3v nhân p.mai + 3v nhân b.tuộc,34000.0
378,763,Takoyaki 6v: 3 P.Mai 1 Xich 1 Cua 1 So,32000.0
1651,763,Takoyaki 8 Viên Nhân Thập Cẩm,48000.0
44,763,Takoyaki 3 P.Mai + 2B.Tuộc + 1Xích 1Cua 1Sò,46000.0
373,763,Bạch Tuộc Mix Phô Mai,40000.0
239,763,Bạch Tuộc Mix Thanh Cua,42000.0
1769,763,Thanh Cua Mix Phô Mai,40000.0
836,763,Bạch Tuộc Mix Xúc Xích,40000.0
618,763,Thanh Cua Mix Xúc Xích,38000.0
566,763,Xúc Xích Mix Phô Mai,38000.0
1368,434,Combo KFC Foodball 1,89000.0
1406,434,Combo KFC Foodball 2,159000.0
74,434,Combo Cơm Trưa Phi-lê Gà Quay,42000.0
48,434,Combo Trưa Burger Tôm,42000.0
831,434,Combo Cơm Trưa Gà Rán,42000.0
231,434,Combo Cơm Gà Xốt Teriyaki,42000.0
818,434,Combo Trưa Mì Ý Gà Viên,42000.0
921,434,Combo Cơm Trưa Gà Xiên Que,42000.0
1759,434,Combo Cơm Trưa Gà Bít-Tết,42000.0
661,611,Takoyaki 3v nhân p.mai + 3v nhân b.tuộc,34000.0
378,611,Takoyaki 6v: 3 P.Mai 1 Xich 1 Cua 1 So,32000.0
1651,611,Takoyaki 8 Viên Nhân Thập Cẩm,48000.0
44,611,Takoyaki 3 P.Mai + 2B.Tuộc + 1Xích 1Cua 1Sò,46000.0
373,611,Bạch Tuộc Mix Phô Mai,38000.0
239,611,Bạch Tuộc Mix Thanh Cua,40000.0
1769,611,Thanh Cua Mix Phô Mai,38000.0
836,611,Bạch Tuộc Mix Xúc Xích,38000.0
618,611,Thanh Cua Mix Xúc Xích,36000.0
566,611,Xúc Xích Mix Phô Mai,36000.0
1368,1099,Combo KFC Foodball 1,89000.0
1406,1099,Combo KFC Foodball 2,159000.0
74,1099,Combo Cơm Trưa Phi-lê Gà Quay,42000.0
831,1099,Combo Cơm Trưa Gà Rán,42000.0
48,1099,Combo Trưa Burger Tôm,42000.0
231,1099,Combo Cơm Gà Xốt Teriyaki,42000.0
818,1099,Combo Trưa Mì Ý Gà Viên,42000.0
1759,1099,Combo Cơm Trưa Gà Bít-Tết,42000.0
921,1099,Combo Cơm Trưa Gà Xiên Que,42000.0
541,129,Súp cua bắc thảo óc heo,45000.0
967,129,Súp cua,27000.0
1764,129,Súp cua bắc thảo (nửa trứng),31000.0
699,129,Súp cua óc heo,39000.0
