,food_id,rest_id,food_name,food_price
2600,341,417,Happy burger set (combo 3 người),262900.0
2601,1558,417,Mỳ Trộn,56000.0
2602,432,417,Tobbokki,46000.0
2603,420,417,Sụn Gà,46000.0
2604,626,417,Miếng Gà Phủ Sốt Phô Mai,42900.0
2605,301,417,Miếng Gà Phủ Sốt Tỏi Đậu,42900.0
2606,1462,833,Chuối bí ngô mật ong chiên,10000.0
2607,1618,833,Combo 2,100000.0
2608,1164,833,Combo 1,50000.0
2609,20,833,Combo 3,200000.0
2610,1756,833,3 Trái Chuối bí ngô mật ong chiên,30000.0
2611,1894,833,Chè Chuối Bưởi,25000.0
2612,876,833,Chè Chuối Nước Cốt Dừa,20000.0
2613,61,833,Chè Chuối Bưởi Hạnh Nhân,30000.0
2614,1568,833,Chè Chuối Hạnh Nhân,25000.0
2615,519,402,Combo 5 Sauces in 1,185900.0
2616,1198,402,Combo Give A Try,89000.0
2617,1632,402,"COMBO T (Gà, Khoai tây, Salad, Pepsi)",145200.0
2618,1627,402,Mix ricebox (combo 3 người),262900.0
2619,420,402,Sụn Gà,46000.0
2620,1558,402,Mỳ Trộn,56000.0
2621,432,402,Tobbokki,46000.0
2622,626,402,Miếng Gà Phủ Sốt Phô Mai,42900.0
2623,301,402,Miếng Gà Phủ Sốt Tỏi Đậu,42900.0
2624,1596,402,Đùi gà rán phủ sốt,42900.0
2625,1784,1,Hộp Trái Cây Thập Cẩm Fruit Crush,55200.0
2626,239,1,Trái cây dầm sữa chua - 350ml,36000.0
2627,629,1,Xoài lắc - 350gr,31200.0
2628,935,1,Cóc non mắm ruốc - 350gr,36000.0
2629,1066,1,Nước Ép Dưa Hấu,31200.0
2630,35,1,Bánh tráng cuộn bơ - full topping,31200.0
2631,125,1,Xoài - 350gr,42300.0
2632,1517,1,Mận - 350gr,44100.0
2633,1565,1,Sắn - 350gr,31500.0
2634,1431,1,Xoài non mắm ruốc - 350gr,49500.0
2635,519,1022,Combo 5 Sauces in 1,185900.0
2636,1198,1022,Combo Give A Try,89000.0
2637,1632,1022,"COMBO T (Gà, Khoai tây, Salad, Pepsi)",145200.0
2638,1627,1022,Mix ricebox (combo 3 người),262900.0
2639,341,1022,Happy burger set (combo 3 người),262900.0
2640,420,1022,Sụn Gà,46000.0
2641,1596,1022,Đùi gà rán phủ sốt,42900.0
2642,1041,1022,Miếng Gà Phủ Sốt Cay,42900.0
2643,626,1022,Miếng Gà Phủ Sốt Phô Mai,42900.0
2644,301,1022,Miếng Gà Phủ Sốt Tỏi Đậu,42900.0
2645,964,271,Dâu Tây Lắc,79000.0
2646,239,271,Trái cây dầm sữa chua - 350ml,36000.0
2647,1784,271,Hộp Trái Cây Thập Cẩm Fruit Crush,55200.0
2648,629,271,Xoài lắc - 350gr,31200.0
2649,935,271,Cóc non mắm ruốc - 350gr,36000.0
2650,1259,271,Rong biển cháy tỏi - Hũ Pet,55200.0
2651,125,271,Xoài - 350gr,42300.0
2652,1517,271,Mận - 350gr,44100.0
2653,1431,271,Xoài non mắm ruốc - 350gr,49500.0
2654,1231,271,Dưa Hấu Long An - 350gr,35100.0
2655,519,362,Combo 5 Sauces in 1,185900.0
2656,1198,362,Combo Give A Try,89000.0
2657,1632,362,"COMBO T (Gà, Khoai tây, Salad, Pepsi)",145200.0
2658,1627,362,Mix ricebox (combo 3 người),262900.0
2659,420,362,Sụn Gà,46000.0
2660,301,362,Miếng Gà Phủ Sốt Tỏi Đậu,42900.0
2661,626,362,Miếng Gà Phủ Sốt Phô Mai,42900.0
2662,1041,362,Miếng Gà Phủ Sốt Cay,42900.0
2663,1596,362,Đùi gà rán phủ sốt,42900.0
2664,710,362,Miếng Gà Phủ Sốt Tiêu Đen,42900.0
2665,1784,888,Hộp Trái Cây Thập Cẩm Fruit Crush,55200.0
2666,239,888,Trái cây dầm sữa chua - 350ml,36000.0
2667,629,888,Xoài lắc - 350gr,31200.0
2668,935,888,Cóc non mắm ruốc - 350gr,36000.0
2669,125,888,Xoài - 350gr,42300.0
2670,1231,888,Dưa Hấu Long An - 350gr,35100.0
2671,1431,888,Xoài non mắm ruốc - 350gr,49500.0
2672,1517,888,Mận - 350gr,44100.0
2673,1565,888,Sắn - 350gr,31500.0
2674,117,888,Thơm - 350gr,37800.0
2675,519,1038,Combo 5 Sauces in 1,185900.0
2676,1198,1038,Combo Give A Try,89000.0
2677,1632,1038,"COMBO T (Gà, Khoai tây, Salad, Pepsi)",145200.0
2678,1627,1038,Mix ricebox (combo 3 người),262900.0
2679,1558,1038,Mỳ Trộn,56000.0
2680,432,1038,Tobbokki,46000.0
2681,420,1038,Sụn Gà,46000.0
2682,1596,1038,Đùi gà rán phủ sốt,42900.0
2683,626,1038,Miếng Gà Phủ Sốt Phô Mai,42900.0
2684,1041,1038,Miếng Gà Phủ Sốt Cay,42900.0
2685,1784,211,Hộp Trái Cây Thập Cẩm Fruit Crush,55200.0
2686,239,211,Trái cây dầm sữa chua - 350ml,36000.0
2687,629,211,Xoài lắc - 350gr,31200.0
2688,935,211,Cóc non mắm ruốc - 350gr,36000.0
2689,1231,211,Dưa Hấu Long An - 350gr,35100.0
2690,1517,211,Mận - 350gr,44100.0
2691,125,211,Xoài - 350gr,42300.0
2692,1431,211,Xoài non mắm ruốc - 350gr,49500.0
2693,117,211,Thơm - 350gr,37800.0
2694,1565,211,Sắn - 350gr,31500.0
2695,519,1171,Combo 5 Sauces in 1,185900.0
2696,1198,1171,Combo Give A Try,89000.0
2697,1632,1171,"COMBO T (Gà, Khoai tây, Salad, Pepsi)",145200.0
2698,1627,1171,Mix ricebox (combo 3 người),262900.0
2699,341,1171,Happy burger set (combo 3 người),262900.0
2700,420,1171,Sụn Gà,46000.0
2701,1558,1171,Mỳ Trộn,56000.0
2702,432,1171,Tobbokki,46000.0
2703,626,1171,Miếng Gà Phủ Sốt Phô Mai,42900.0
2704,1596,1171,Đùi gà rán phủ sốt,42900.0
2705,239,1027,Trái cây dầm sữa chua - 350ml,36000.0
2706,1784,1027,Hộp Trái Cây Thập Cẩm Fruit Crush,55200.0
2707,629,1027,Xoài lắc - 350gr,31200.0
2708,935,1027,Cóc non mắm ruốc - 350gr,36000.0
2709,297,1027,Trái cây dầm Yogurt - 1 lít,79200.0
2710,1220,1027,Dưa Gang Dầm Sữa Chua,31200.0
2711,1748,1027,Dâu Tây Dầm Sữa Chua,63200.0
2712,1385,1027,Xoài Dầm Sữa chua,37600.0
2713,476,1027,Mít Dầm Sữa Chua,44000.0
2714,125,1027,Xoài - 350gr,42300.0
2715,519,44,Combo 5 Sauces in 1,185900.0
2716,1198,44,Combo Give A Try,89000.0
2717,1632,44,"COMBO T (Gà, Khoai tây, Salad, Pepsi)",145200.0
2718,1627,44,Mix ricebox (combo 3 người),262900.0
2719,432,44,Tobbokki,46000.0
2720,1558,44,Mỳ Trộn,56000.0
2721,420,44,Sụn Gà,46000.0
2722,626,44,Miếng Gà Phủ Sốt Phô Mai,42900.0
2723,1596,44,Đùi gà rán phủ sốt,42900.0
2724,301,44,Miếng Gà Phủ Sốt Tỏi Đậu,42900.0
2725,1784,1189,Hộp Trái Cây Thập Cẩm Fruit Crush,55200.0
2726,239,1189,Trái cây dầm sữa chua - 350ml,36000.0
2727,629,1189,Xoài lắc - 350gr,31200.0
2728,1790,1189,Bánh Tráng Cuộn Bơ - Khô Bò,28000.0
2729,1155,1189,Bánh Tráng Trộn - full Topping,31200.0
2730,935,1189,Cóc non mắm ruốc - 350gr,36000.0
2731,1364,1189,Gỏi Xoài - full topping,36000.0
2732,1231,1189,Dưa Hấu Long An - 350gr,35100.0
2733,1517,1189,Mận - 350gr,44100.0
2734,125,1189,Xoài - 350gr,42300.0
2735,1784,645,Hộp Trái Cây Thập Cẩm Fruit Crush,55200.0
2736,239,645,Trái cây dầm sữa chua - 350ml,36000.0
2737,629,645,Xoài lắc - 350gr,31200.0
2738,935,645,Cóc non mắm ruốc - 350gr,36000.0
2739,1099,645,Sinh Tố Nho Đen xịn xịn,36000.0
2740,1511,645,Ép Ổi,28000.0
2741,1028,645,Nước ép Thơm,31200.0
2742,1066,645,Nước Ép Dưa Hấu,31200.0
2743,21,645,Nước ép Táo,31200.0
2744,1866,645,Nước ép Cóc,31200.0
2745,554,773,Lẩu Thái Huyền Thoại,299000.0
2746,202,773,Lẩu Thái Huyền Thoại 4-5 Người,549000.0
2747,1653,773,Nước Lẩu Thái,99000.0
2748,53,773,Lẩu Thái Huyền Thoại 2-3 người,349000.0
2749,686,773,Sốt Chao,10000.0
2750,1216,773,Lẩu Thái Hoàng Đế,199000.0
2751,249,773,Lẩu Thái Huyền Thoại 6-7 Người,699000.0
2752,1262,773,Gỏi Chân Gà,69000.0
2753,402,773,Salad Dưa Chuột Cà Rốt,35000.0
2754,822,773,Khoai Tây Chiên,39000.0
2755,1784,250,Hộp Trái Cây Thập Cẩm Fruit Crush,55200.0
2756,239,250,Trái cây dầm sữa chua - 350ml,36000.0
2757,935,250,Cóc non mắm ruốc - 350gr,36000.0
2758,629,250,Xoài lắc - 350gr,31200.0
2759,35,250,Bánh tráng cuộn bơ - full topping,31200.0
2760,1431,250,Xoài non mắm ruốc - 350gr,49500.0
2761,125,250,Xoài - 350gr,42300.0
2762,1517,250,Mận - 350gr,44100.0
2763,1231,250,Dưa Hấu Long An - 350gr,35100.0
2764,117,250,Thơm - 350gr,37800.0
2765,906,953,Hokkaido Miso Ramen 3,139320.0
2766,1098,953,Tonkotsu Ramen 2,128520.0
2767,1562,953,Tonkostu Ramen 5,171720.0
2768,1499,953,Kohaku Ramen Đặc Biệt,214920.0
2769,1707,953,Tonkotsu Ramen 3,150120.0
2770,492,953,Shoyu Ramen 3,117720.0
2771,1697,953,Shoyu Ramen 5,150120.0
2772,250,953,Shoyu Ramen 2,106920.0
2773,146,953,Hokkaido Miso Ramen 2,106920.0
2774,1321,953,Hokkaido Miso Ramen Đặt Biệt,171720.0
2775,1784,617,Hộp Trái Cây Thập Cẩm Fruit Crush,55200.0
2776,629,617,Xoài lắc - 350gr,31200.0
2777,239,617,Trái cây dầm sữa chua - 350ml,36000.0
2778,935,617,Cóc non mắm ruốc - 350gr,36000.0
2779,1517,617,Mận - 350gr,44100.0
2780,125,617,Xoài - 350gr,42300.0
2781,117,617,Thơm - 350gr,37800.0
2782,1431,617,Xoài non mắm ruốc - 350gr,49500.0
2783,1231,617,Dưa Hấu Long An - 350gr,35100.0
2784,1804,617,Ổi - 350gr,31500.0
2785,149,1052,Sukiyaki Gyu,463320.0
2786,734,1052,Kaisen Udon,128520.0
2787,45,1052,Saba Shioyaki,139320.0
2788,717,1052,Ebi Salad,160920.0
2789,58,1052,Ebi To Avo Salad,106920.0
2790,93,1052,Soft Shell Crab Salad,199800.0
2791,1841,1052,Yaki Udon,106920.0
2792,251,1052,Sake Kama Nabe,268920.0
2793,805,1052,Asama Sashimi,279720.0
2794,1401,1052,Komochi Nishin No Sashimi,145800.0
2795,126,1010,BÁNH TAM GIÁC KEBAB 🌮,35000.0
2796,869,1010,BÁNH CUỘN KEBAB 🌯,40000.0
2797,606,1010,BÁNH MÌ QUE TAKKI 🥖,25000.0
2798,37,1010,BÁNH GIÒ NHÂN THỊT,19000.0
2799,120,1010,BÁNH BAO BÍ NGÔ,11000.0
2800,1666,1010,BÁNH BAO THẬP CẨM ĂN SIÊU CUỐN,42000.0
2801,724,1010,BÁNH BAO TRỨNG MUỐI,32000.0
2802,1472,325,Bánh Mì Kebab,30000.0
2803,1370,325,Cuộn Kebab,35000.0
2804,787,681,Bánh TAM GIÁC KEBAB,25000.0
2805,417,681,Bánh CUỘN KEBAB,30000.0
2806,1095,681,COMBO A (2 Tam Giác),50000.0
2807,732,681,COMBO C (Giảm 14%),32000.0
2808,437,681,COMBO B (2 Bánh Cuộn),60000.0
2809,1485,756,CK1 - GÀ NƯỚNG ỐNG TRE,549000.0
2810,1726,756,CK1 - GÀ NƯỚNG ỐNG TRE (HALF),388000.0
2811,1846,756,CK2 - GÀ HẤP MẮM NHỈ (HALF),388000.0
2812,1743,756,CK2 - GÀ HẤP MẮM NHỈ,549000.0
2813,299,756,SK1 - GINGER MIMOSA,62640.0
2814,1496,756,SK2 - SPARKLING CITRUS,62640.0
2815,944,756,SK3 - MADE WITH PASSION,62640.0
2816,382,756,Canh chua cá dứa,138240.0
2817,475,756,Rau thập cẩm luộc kho quẹt,95040.0
2818,60,756,Canh tôm bầu dì Mai,116640.0
2819,900,10,COMBO C (2 bánh Tam Giác),60000.0
2820,787,10,Bánh TAM GIÁC KEBAB,30000.0
2821,417,10,Bánh CUỘN KEBAB,35000.0
2822,1688,471,Supesharau  Salada /Xà lách trộn kiểu Nhật,32000.0
2823,15,471,Umibudo Salada/ Xà lách rong nho Sốt Mè,42000.0
2824,1895,471,Kim chi,15000.0
2825,497,471,Chukawame Salada /xà LáchTảo biển ngâm chua,42000.0
2826,620,471,Potato Imo Chíp/ Khoai Tây Chíp Giòn Rụm,25000.0
2827,1721,471,Gỏi cá trích,49000.0
2828,115,471,Gỏi thịt bò,59000.0
2829,885,471,Gỏi sò điệp,89000.0
2830,398,471,Sake Salada /Xà lách cá hồi Sống,99000.0
2831,607,471,Mr.Tôm salada / xà lách chay,69000.0
2832,1485,416,CK1 - GÀ NƯỚNG ỐNG TRE,592920.0
2833,1846,416,CK2 - GÀ HẤP MẮM NHỈ (HALF),419040.0
2834,1726,416,CK1 - GÀ NƯỚNG ỐNG TRE (HALF),419040.0
2835,1743,416,CK2 - GÀ HẤP MẮM NHỈ,592920.0
2836,60,416,Canh tôm bầu dì Mai,116640.0
2837,1187,416,Rau muống xào tỏi,73440.0
2838,382,416,Canh chua cá dứa,138240.0
2839,475,416,Rau thập cẩm luộc kho quẹt,95040.0
2840,1025,416,Đậu rồng xào tỏi,73440.0
2841,1096,416,Cơm trắng,19440.0
2842,1743,280,CK2 - GÀ HẤP MẮM NHỈ,635040.0
2843,1846,280,CK2 - GÀ HẤP MẮM NHỈ (HALF),429840.0
2844,1485,280,CK1 - GÀ NƯỚNG ỐNG TRE,635040.0
2845,1726,280,CK1 - GÀ NƯỚNG ỐNG TRE (HALF),429840.0
2846,565,280,ND8 - PHỞ BÒ ÁP CHẢO,159840.0
2847,1488,280,ND1 - BÚN BÒ HUẾ,105840.0
2848,133,280,ND7 - MÌ XÀO HẢI SẢN,159840.0
2849,32,280,HJ3 - NƯỚC CAM,73440.0
2850,9,280,HJ4 - HÈ NHIỆT ĐỚI - MR. SUMMER,81000.0
2851,299,280,SK1 - GINGER MIMOSA,62640.0
2852,1092,907,Cacao + sữa,20000.0
2853,416,907,Siêu phẩm (phô mai trứng chuối),35000.0
2854,1649,907,Phô mai chuối,31000.0
2855,767,907,Phô mai Mozzarella,28000.0
2856,808,907,Trứng chuối,27000.0
2857,1325,907,Chuối,24000.0
2858,353,907,Combo 3: Siêu phẩm + Cacao sữa,52000.0
2859,1053,907,Dừa non + sữa,26000.0
2860,1816,907,Phô mai bắp,31000.0
2861,1869,907,Combo 1: Siêu phẩm + Phô mai chuối + Trứng chuối,88000.0
2862,382,658,Canh chua cá dứa,116640.0
2863,60,658,Canh tôm bầu dì Mai,102600.0
2864,475,658,Rau thập cẩm luộc kho quẹt,84240.0
2865,1025,658,Đậu rồng xào tỏi,62640.0
2866,1187,658,Rau muống xào tỏi,62640.0
2867,987,658,Bún thịt nướng Dì Mai,105840.0
2868,1405,658,Cơm chiên cua sa tế,116640.0
2869,1096,658,Cơm trắng,16200.0
2870,1359,658,Phở bò áp chảo,84240.0
2871,1582,658,"Cơm rang bò, cải chua",84240.0
2872,1092,354,Cacao + sữa,20000.0
2873,1649,354,Phô mai chuối,31000.0
2874,416,354,Siêu phẩm (phô mai trứng chuối),35000.0
2875,767,354,Phô mai Mozzarella,28000.0
2876,1325,354,Chuối,24000.0
2877,353,354,Combo 3: Siêu phẩm + Cacao sữa,52000.0
2878,808,354,Trứng chuối,27000.0
2879,1816,354,Phô mai bắp,31000.0
2880,1053,354,Dừa non + sữa,26000.0
2881,1869,354,Combo 1: Siêu phẩm + Phô mai chuối + Trứng chuối,88000.0
2882,1716,622,Bánh canh thịt bắp,66960.0
2883,307,622,Bánh canh giò gân,77760.0
2884,841,622,Bánh canh thịt nạc,66960.0
2885,1295,622,Bánh canh giò nạc,85320.0
2886,956,622,Bánh canh đặc biệt,88560.0
2887,465,622,Bánh canh chả cá,72960.0
2888,22,622,Bánh canh sườn,85320.0
2889,107,622,Bánh Canh Bắp Bò,75600.0
2890,392,622,Bánh canh nấm hải sản,120960.0
2891,1584,622,Bánh canh thịt vịt,81000.0
2892,1716,508,Bánh canh thịt bắp,66960.0
2893,307,508,Bánh canh giò gân,77760.0
2894,956,508,Bánh canh đặc biệt,88560.0
2895,1295,508,Bánh canh giò nạc,85320.0
2896,841,508,Bánh canh thịt nạc,66960.0
2897,22,508,Bánh canh sườn,85320.0
2898,107,508,Bánh Canh Bắp Bò,75600.0
2899,465,508,Bánh canh chả cá,72360.0
2900,687,508,Bánh canh tôm + chả cá,85320.0
2901,392,508,Bánh canh nấm hải sản,120960.0
2902,1092,208,Cacao + sữa,20000.0
2903,416,208,Siêu phẩm (phô mai trứng chuối),35000.0
2904,1649,208,Phô mai chuối,31000.0
2905,767,208,Phô mai Mozzarella,28000.0
2906,1325,208,Chuối,24000.0
2907,353,208,Combo 3: Siêu phẩm + Cacao sữa,52000.0
2908,808,208,Trứng chuối,27000.0
2909,1816,208,Phô mai bắp,31000.0
2910,1869,208,Combo 1: Siêu phẩm + Phô mai chuối + Trứng chuối,88000.0
2911,940,208,Phô mai trứng,32000.0
2912,1092,556,Cacao + sữa,20000.0
2913,416,556,Siêu phẩm (phô mai trứng chuối),35000.0
2914,1325,556,Chuối,24000.0
2915,1649,556,Phô mai chuối,31000.0
2916,767,556,Phô mai Mozzarella,28000.0
2917,808,556,Trứng chuối,27000.0
2918,353,556,Combo 3: Siêu phẩm + Cacao sữa,52000.0
2919,89,556,Trứng bắp,25000.0
2920,1816,556,Phô mai bắp,31000.0
2921,940,556,Phô mai trứng,32000.0
2922,1716,1197,Bánh canh thịt bắp,66960.0
2923,307,1197,Bánh canh giò gân,77760.0
2924,1295,1197,Bánh canh giò nạc,85320.0
2925,841,1197,Bánh canh thịt nạc,66960.0
2926,956,1197,Bánh canh đặc biệt,88560.0
2927,465,1197,Bánh canh chả cá,72360.0
2928,22,1197,Bánh canh sườn,85320.0
2929,392,1197,Bánh canh nấm hải sản,120960.0
2930,1681,1197,Bánh canh tôm,85320.0
2931,1238,1197,Bánh canh tôm - chả cá,85320.0
2932,1092,55,Cacao + sữa,20000.0
2933,1649,55,Phô mai chuối,31000.0
2934,767,55,Phô mai Mozzarella,28000.0
2935,416,55,Siêu phẩm (phô mai trứng chuối),35000.0
2936,1325,55,Chuối,24000.0
2937,353,55,Combo 3: Siêu phẩm + Cacao sữa,52000.0
2938,89,55,Trứng bắp,27000.0
2939,808,55,Trứng chuối,27000.0
2940,940,55,Phô mai trứng,32000.0
2941,1816,55,Phô mai bắp,31000.0
2942,1716,916,Bánh canh thịt bắp,66960.0
2943,307,916,Bánh canh giò gân,77760.0
2944,465,916,Bánh canh chả cá,72360.0
2945,956,916,Bánh canh đặc biệt,88560.0
2946,22,916,Bánh canh sườn,85320.0
2947,841,916,Bánh canh thịt nạc,66960.0
2948,392,916,Bánh canh nấm hải sản,120960.0
2949,1295,916,Bánh canh giò nạc,85320.0
2950,868,916,Bánh canh vịt bột gạo,81000.0
2951,107,916,Bánh Canh Bắp Bò,75600.0
2952,350,219,Bắp heo luộc cuốn,164160.0
2953,1819,219,Bò tơ luộc cuốn,193320.0
2954,75,219,Thịt nạc luộc cuốn,164160.0
2955,1490,219,Tai và bắp heo luộc cuốn,272160.0
2956,938,219,Tai heo luộc cuốn,164160.0
2957,1502,219,Heo mọi luộc cuốn,174960.0
2958,422,219,Bắp heo luộc cuốn lớn,272160.0
2959,30,219,Bò tơ luộc cuốn lớn,293760.0
2960,36,219,Tai heo luộc cuốn lớn,272160.0
2961,1806,219,Thịt nạc luộc cuốn lớn,272160.0
2962,843,590,Combo 1 BÁNH TẰM BÌ + 1 BÁNH THẬP CẨM + 1 Thập cẩm Sương sa…,120000.0
2963,383,590,Thập cẩm Sương sa hạt lựu (LẠNH),25000.0
2964,1763,590,Chè Dừa Non Hoa Đậu Biếc (LẠNH),25000.0
2965,1640,590,Chè Cô 7 Đặc Biệt (LẠNH),35000.0
2966,212,590,Chè Bưởi (LẠNH),25000.0
2967,1550,590,Chè 3 màu (LẠNH),25000.0
2968,388,590,Sâm Bổ Lượng (LẠNH),25000.0
2969,384,590,Sương Sa Hột Lựu (LẠNH),25000.0
2970,921,590,Chè bánh lọt hột lựu (LẠNH),25000.0
2971,1335,590,Chè Đậu Đỏ (LẠNH),25000.0
2972,587,7,CHÈ DỪA NON KHOAI DẺO ( Món Mới ),28000.0
2973,1635,7,CHÈ DỪA NON THỐT NỐT ( Món Mới ),28000.0
2974,844,7,CHÈ SƯƠNG SA HẠT LỰU KIỂU THÁI ( Món Mới ),28000.0
2975,311,7,Che Khoai Deo,28000.0
2976,378,7,Bánh Thập Cẩm,28000.0
2977,587,7,CHÈ DỪA NON KHOAI DẺO ( Món Mới ),28000.0
2978,1635,7,CHÈ DỪA NON THỐT NỐT ( Món Mới ),28000.0
2979,844,7,CHÈ SƯƠNG SA HẠT LỰU KIỂU THÁI ( Món Mới ),28000.0
2980,1801,7,DỪA NON BÁNH FLAN ( Món Mới ),30000.0
2981,52,7,KHOAI MÌ CUỘN - NƯỚC CỐT DỪA ( Món Mới ),28000.0
2982,119,1133,Takoyaki 3v nhân p.mai + 3v nhân b.tuộc,34000.0
2983,1241,1133,Takoyaki 6v: 3 P.Mai 1 Xich 1 Cua 1 So,32000.0
2984,1026,1133,Takoyaki 8 Viên Nhân Thập Cẩm,48000.0
2985,623,1133,Takoyaki 3 P.Mai + 2B.Tuộc + 1Xích 1Cua 1Sò,46000.0
2986,1130,1133,Bạch Tuộc Mix Phô Mai,40000.0
2987,1005,1133,Bạch Tuộc Mix Thanh Cua,42000.0
2988,41,1133,Thanh Cua Mix Phô Mai,40000.0
2989,1506,1133,Bạch Tuộc Mix Xúc Xích,40000.0
2990,1110,1133,Thanh Cua Mix Xúc Xích,38000.0
2991,667,1133,Xúc Xích Mix Phô Mai,38000.0
2992,1027,848,Combo KFC Foodball 1,89000.0
2993,1027,848,Combo KFC Foodball 1,89000.0
2994,1027,848,Combo KFC Foodball 1,89000.0
2995,1027,848,Combo KFC Foodball 1,89000.0
2996,1585,848,Combo KFC Foodball 2,159000.0
2997,1585,848,Combo KFC Foodball 2,159000.0
2998,1585,848,Combo KFC Foodball 2,159000.0
2999,1585,848,Combo KFC Foodball 2,159000.0
3000,1128,848,Combo Cơm Trưa Phi-lê Gà Quay,42000.0
3001,1128,848,Combo Cơm Trưa Phi-lê Gà Quay,42000.0
3002,1128,848,Combo Cơm Trưa Phi-lê Gà Quay,42000.0
3003,1128,848,Combo Cơm Trưa Phi-lê Gà Quay,42000.0
3004,410,848,Combo Trưa Burger Tôm,42000.0
3005,410,848,Combo Trưa Burger Tôm,42000.0
3006,410,848,Combo Trưa Burger Tôm,42000.0
3007,410,848,Combo Trưa Burger Tôm,42000.0
3008,363,848,Combo Cơm Trưa Gà Rán,42000.0
3009,363,848,Combo Cơm Trưa Gà Rán,42000.0
3010,363,848,Combo Cơm Trưa Gà Rán,42000.0
3011,363,848,Combo Cơm Trưa Gà Rán,42000.0
3012,95,848,Combo Cơm Gà Xốt Teriyaki,42000.0
3013,95,848,Combo Cơm Gà Xốt Teriyaki,42000.0
3014,95,848,Combo Cơm Gà Xốt Teriyaki,42000.0
3015,95,848,Combo Cơm Gà Xốt Teriyaki,42000.0
3016,991,848,Combo Trưa Mì Ý Gà Viên,42000.0
3017,991,848,Combo Trưa Mì Ý Gà Viên,42000.0
3018,991,848,Combo Trưa Mì Ý Gà Viên,42000.0
3019,991,848,Combo Trưa Mì Ý Gà Viên,42000.0
3020,596,848,Combo Cơm Trưa Gà Xiên Que,42000.0
3021,596,848,Combo Cơm Trưa Gà Xiên Que,42000.0
3022,596,848,Combo Cơm Trưa Gà Xiên Que,42000.0
3023,596,848,Combo Cơm Trưa Gà Xiên Que,42000.0
3024,1687,848,Combo Cơm Trưa Gà Bít-Tết,42000.0
3025,1687,848,Combo Cơm Trưa Gà Bít-Tết,42000.0
3026,1687,848,Combo Cơm Trưa Gà Bít-Tết,42000.0
3027,1687,848,Combo Cơm Trưa Gà Bít-Tết,42000.0
3028,1027,848,Combo KFC Foodball 1,89000.0
3029,1027,848,Combo KFC Foodball 1,89000.0
3030,1027,848,Combo KFC Foodball 1,89000.0
3031,1027,848,Combo KFC Foodball 1,89000.0
3032,119,836,Takoyaki 3v nhân p.mai + 3v nhân b.tuộc,34000.0
3033,1241,836,Takoyaki 6v: 3 P.Mai 1 Xich 1 Cua 1 So,32000.0
3034,1026,836,Takoyaki 8 Viên Nhân Thập Cẩm,48000.0
3035,623,836,Takoyaki 3 P.Mai + 2B.Tuộc + 1Xích 1Cua 1Sò,46000.0
3036,1130,836,Bạch Tuộc Mix Phô Mai,38000.0
3037,1005,836,Bạch Tuộc Mix Thanh Cua,40000.0
3038,41,836,Thanh Cua Mix Phô Mai,38000.0
3039,1506,836,Bạch Tuộc Mix Xúc Xích,38000.0
3040,1110,836,Thanh Cua Mix Xúc Xích,36000.0
3041,667,836,Xúc Xích Mix Phô Mai,36000.0
3042,1027,489,Combo KFC Foodball 1,89000.0
3043,1027,489,Combo KFC Foodball 1,89000.0
3044,1027,489,Combo KFC Foodball 1,89000.0
3045,1027,489,Combo KFC Foodball 1,89000.0
3046,1585,489,Combo KFC Foodball 2,159000.0
3047,1585,489,Combo KFC Foodball 2,159000.0
3048,1585,489,Combo KFC Foodball 2,159000.0
3049,1585,489,Combo KFC Foodball 2,159000.0
3050,1128,489,Combo Cơm Trưa Phi-lê Gà Quay,42000.0
3051,1128,489,Combo Cơm Trưa Phi-lê Gà Quay,42000.0
3052,1128,489,Combo Cơm Trưa Phi-lê Gà Quay,42000.0
3053,1128,489,Combo Cơm Trưa Phi-lê Gà Quay,42000.0
3054,363,489,Combo Cơm Trưa Gà Rán,42000.0
3055,363,489,Combo Cơm Trưa Gà Rán,42000.0
3056,363,489,Combo Cơm Trưa Gà Rán,42000.0
3057,363,489,Combo Cơm Trưa Gà Rán,42000.0
3058,410,489,Combo Trưa Burger Tôm,42000.0
3059,410,489,Combo Trưa Burger Tôm,42000.0
3060,410,489,Combo Trưa Burger Tôm,42000.0
3061,410,489,Combo Trưa Burger Tôm,42000.0
3062,95,489,Combo Cơm Gà Xốt Teriyaki,42000.0
3063,95,489,Combo Cơm Gà Xốt Teriyaki,42000.0
3064,95,489,Combo Cơm Gà Xốt Teriyaki,42000.0
3065,95,489,Combo Cơm Gà Xốt Teriyaki,42000.0
3066,991,489,Combo Trưa Mì Ý Gà Viên,42000.0
3067,991,489,Combo Trưa Mì Ý Gà Viên,42000.0
3068,991,489,Combo Trưa Mì Ý Gà Viên,42000.0
3069,991,489,Combo Trưa Mì Ý Gà Viên,42000.0
3070,1687,489,Combo Cơm Trưa Gà Bít-Tết,42000.0
3071,1687,489,Combo Cơm Trưa Gà Bít-Tết,42000.0
3072,1687,489,Combo Cơm Trưa Gà Bít-Tết,42000.0
3073,1687,489,Combo Cơm Trưa Gà Bít-Tết,42000.0
3074,596,489,Combo Cơm Trưa Gà Xiên Que,42000.0
3075,596,489,Combo Cơm Trưa Gà Xiên Que,42000.0
3076,596,489,Combo Cơm Trưa Gà Xiên Que,42000.0
3077,596,489,Combo Cơm Trưa Gà Xiên Que,42000.0
