rest_id,rest_name,Cate,open_time,close_time,lowest_price,hightest_price,avg_score,quality_score,price_score,service_score,space_score,location_score,rest_address,rest_link
453,Gogi House - Quán Thịt Nướng Hàn Quốc - Pearl Plaza,Nha Hang,10:00,22:00,300.000,550.000,8.7,8.8,8.6,8.6,8.8,8.9,"Tầng 4,  Lầu 4 - 02 Pearl Plaza, 561A Điện Biên Phủ, P. 25, Quận Bình Thạnh, TP. HCM",/ho-chi-minh/gogi-house-quan-thit-nuong-han-quoc-pearl-plaza
418,Cô Năm - Bánh Tráng Trộn - Điện Biên Phủ,An Vat Via He,06:00,22:00,15.000,15.000,_._,--,--,--,--,--,"604A Điện Biên Phủ, P. 22, Quận Bình Thạnh, TP. HCM",/ho-chi-minh/co-nam-banh-trang-tron-dien-bien-phu
14,Cơm Tấm Mộc - 48 Lê Thánh Tôn,Nha Hang,09:00,21:00,25.000,69.000,_._,--,--,--,--,--,"48 Lê Thánh Tôn, Quận 1, TP. HCM",/ho-chi-minh/com-tam-moc-48-le-thanh-ton
642,Gogi House - Quán Nướng Hàn Quốc - AEON Mall Tân Phú,Nha Hang,08:00,22:00,300.000,550.000,8.6,8.8,8.3,8.7,8.6,8.7,"Tầng 3,  Lô T45 Tầng 3, Aeon Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",/ho-chi-minh/gogi-house-quan-nuong-han-quoc-aeon-mall
924,Cu Sữa - Hot Dog,An Vat Via He,10:30,22:00,10.000,20.000,6.5,6.8,7.1,6.3,5.7,6.5,"59 Nguyễn Du, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/cu-sua-hot-dog
1003,Cơm Tấm Mộc - Vincom Center,Nha Hang,10:00,22:00,30.000,290.000,6.3,5.8,5.4,7.2,5.6,7.4,"Tầng Hầm 3,  Tầng B3 Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/com-tam-moc-vincom-center
376,Gogi House - Thịt Nướng Hàn Quốc - E-Mart Gò Vấp,Nha Hang,08:30,22:00,100.000,500.000,8.9,8.9,8.8,8.7,8.9,9.1,"Tầng 1 E Mart Gò Vấp, 168 Phan Văn Trị, P. 5, Quận Gò Vấp, TP. HCM",/ho-chi-minh/gogi-house-thit-nuong-han-quoc-e-mart-go-vap
408,Cơm Tấm Mộc - Takashimaya,Nha Hang,09:30,21:30,25.000,69.000,7.6,8.0,6.0,8.0,7.0,9.0,"Tầng B2 TTTM Takashimaya, 92-94 Nam Kỳ Khởi Nghĩa, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/com-tam-moc-takashimaya
807,Gogi House - Quán Nướng Hàn Quốc - Vincom Lê Văn Việt,Nha Hang,10:00,22:00,300.000,500.000,8.6,8.6,8.5,8.4,8.8,8.7,"Tầng 4,  Tầng L4-02 Vincom Lê Văn Việt, 50 Lê Văn Việt, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM",/ho-chi-minh/gogi-house-quan-nuong-han-quoc-vincom-le-van-viet
141,Cu Sữa - Tré Trộn,An Vat Via He,00:01,23:59,20.000,50.000,6.7,7.2,6.8,6.5,6.0,6.8,"59 Nguyễn Du, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/cu-sua-tre-tron
70,Food Connexion Buffet - Pullman Hotel,Nha Hang,06:00,14:00,390.000,890.000,7.5,7.2,6.5,7.7,7.9,8.2,"148 Trần Hưng Đạo, Quận 1, TP. HCM",/ho-chi-minh/food-connexion-buffet-pullman-hotel
598,Gogi House - Quán Nướng Hàn Quốc - Lotte Mart Gò Vấp,Nha Hang,11:00,22:00,300.000,500.000,8.9,9.0,8.8,8.8,8.9,9.1,"Lotte Mart Gò Vấp, 242 Nguyễn Văn Lượng, P. 10, Quận Gò Vấp, TP. HCM",/ho-chi-minh/gogi-house-quan-nuong-han-quoc-lotte-mart-go-vap
804,Lâm 90 - Sữa Chua Nếp Cẩm - Đường A4,An Vat Via He,08:00,18:30,10.000,20.000,7.9,8.0,8.0,8.0,7.6,8.1,"49 Đường A4, P. 12, Quận Tân Bình, TP. HCM",/ho-chi-minh/lam-90-sua-chua-nep-cam
458,Urbane Lounge - Pullman Hotel,Nha Hang,08:30,23:30,300.000,880.000,7.6,7.7,6.6,7.7,8.3,7.9,"Tầng Trệt, Pullman Hotel, 148 Trần Hưng Đạo, Quận 1, TP. HCM",/ho-chi-minh/urbane-lounge-pullman-hotel
92,Gogi House - Quán Nướng Hàn Quốc - Saigon Centre,Nha Hang,09:00,22:00,300.000,500.000,8.5,8.6,8.2,8.4,8.5,8.7,"Saigon Centre, 65 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/gogi-house-quan-nuong-han-quoc-saigon-centre
790,Lâm 90 - Sữa Chua Nếp Cẩm - Thân Nhân Trung,An Vat Via He,08:00,23:00,17.000,23.000,8.0,8.0,8.0,8.0,8.0,8.0,"79 Thân Nhân Trung, P. 13, Quận Tân Bình, TP. HCM",/ho-chi-minh/lam-90-sua-chua-nep-cam-nhat-chi-mai
577,Pool Bar - Pullman Hotel,Nha Hang,15:30,22:00,500.000,1.100.000,8.6,9.5,7.0,9.5,9.5,7.5,"148 Trần Hưng Đạo, Quận 1, TP. HCM",/ho-chi-minh/pool-bar-pullman-hotel
627,Meat & Meet Korean BBQ Container - Lê Thị Riêng,Nha Hang,11:00,22:00,60.000,300.000,7.5,7.5,7.2,7.4,7.5,7.7,"8 Lê Thị Riêng, P. Bến Thành, Quận 1, TP. HCM",/ho-chi-minh/meat-meet-bbq-container
1189,Lâm 90 - Sữa Chua Nếp Cẩm - Tây Thạnh,An Vat Via He,08:00,22:00,17.000,23.000,_._,--,--,--,--,--,"148 Tây Thạnh, P. Tây Thạnh, Quận Tân Phú, TP. HCM",/ho-chi-minh/lam-90-sua-chua-nep-cam-tay-thanh
156,Mad Cow Wine & Grill,Nha Hang,16:00,23:59,120.000,1.300.000,7.4,7.5,6.5,8.0,7.8,7.3,"Leval 30, 148 Trần Hưng Đạo, Quận 1, TP. HCM",/ho-chi-minh/mad-cow-wine-grill
862,Đậu Hủ Thúi 84,An Vat Via He,13:00,21:00,15.000,25.000,6.9,7.0,7.1,7.1,6.3,6.8,"84 Đường Số 9, P. 8, Quận 11, TP. HCM",/ho-chi-minh/dau-hu-thui-84
803,Meat & Meet Korean BBQ Container - Song Hành,Nha Hang,09:30,22:00,199.000,429.000,7.4,7.7,7.3,7.1,7.5,7.6,"Tầng 3,  L3-01 TTTM Estella Place, 88 Song Hành, P. An Phú, Quận 2, TP. HCM",/ho-chi-minh/meat-meet-korean-bbq-container-song-hanh
354,Wrap&Roll - Vincom Đồng Khởi,Nha Hang,08:00,22:00,40.000,165.000,6.2,6.1,5.8,5.5,6.4,7.0,"Tầng Hầm 3,  Tầng B3, B23 - 24, Vincom Đồng Khởi, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/wrap-roll-vincom-center
416,Đậu Hủ Thúi 84 - Dương Bá Trạc,An Vat Via He,15:00,20:30,10.000,30.000,_._,--,--,--,--,--,"7 Dương Bá Trạc, P. 1, Quận 8, TP. HCM",/ho-chi-minh/dau-hu-thui-84-duong-ba-trac
56,Wrap&Roll - Nguyễn Đức Cảnh,Nha Hang,10:30,20:00,40.000,165.000,6.3,6.4,5.6,6.0,6.8,6.9,"006 Nguyễn Đức Cảnh, Phú Mỹ Hưng, P. Tân Phong, Quận 7, TP. HCM",/ho-chi-minh/wrap-roll-nguyen-duc-canh
942,Sóng Sánh Milk Tea - Phùng Văn Cung,An Vat Via He,10:00,22:00,15.000,20.000,6.7,7.0,7.8,6.4,5.2,7.1,"94A2 PhùNg Văn Cung, P. 2, Quận Phú Nhuận, TP. HCM",/ho-chi-minh/song-sanh-milk-tea-phung-van-cung
143,Meat & Meet Korean BBQ Container - Crescent Mall,Nha Hang,10:00,22:00,199.000,429.000,7.1,6.6,7.2,6.4,7.3,7.7,"Tầng 4,  4F - 01 Crescent Mall, 101 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",/ho-chi-minh/meat-meet-korean-bbq-container-crescent-mall
841,Wrap&Roll - SC VivoCity,Nha Hang,10:00,21:00,40.000,165.000,6.4,6.1,5.7,6.3,6.7,7.0,"Tầng 4,  Tầng 4 - SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong, Quận 7, TP. HCM",/ho-chi-minh/wrap-roll-sc-vivocity
368,Trà Sữa Sóng Sánh - Trần Thị Nghĩ,An Vat Via He,07:00,21:30,10.000,25.000,_._,--,--,--,--,--,"14 Trần Thị Nghĩ, Quận Gò Vấp, TP. HCM",/ho-chi-minh/tra-sua-song-sanh-tran-thi-nghi
883,Sóng Sánh Milk Tea - Nguyễn Văn Nghi,An Vat Via He,10:00,22:30,8.000,15.000,7.4,7.7,8.4,7.1,6.8,7.1,"384A Nguyễn Văn Nghi, P. 7, Quận Gò Vấp, TP. HCM",/ho-chi-minh/song-sanh-milk-tea-nguyen-van-nghi
974,Sóng Sánh Milk Tea - Trần Quốc Toản,An Vat Via He,10:00,22:00,15.000,20.000,_._,--,--,--,--,--,"57A Trần Quốc Toản, P. 8, Quận 3, TP. HCM",/ho-chi-minh/song-sanh-milk-tea-tran-quoc-toan
132,Wrap&Roll - AEON Mall Bình Tân,Nha Hang,10:00,21:00,40.000,160.000,6.4,6.1,5.9,6.2,6.6,7.3,"Tầng 3,  Lô T22, Tầng 3, AEON Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",/ho-chi-minh/wrap-roll-aeon-mall-binh-tan
1069,Meat & Meet Korean BBQ Container – Huỳnh Thúc Kháng,Nha Hang,10:00,22:00,60.000,300.000,7.3,7.2,7.5,7.3,6.9,7.9,"10 Huỳnh Thúc Kháng, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/meat-meet-korean-bbq-container-huynh-thuc-khang
220,Sóng Sánh Milk Tea - Hồ Bá Kiện,An Vat Via He,10:00,21:00,15.000,30.000,_._,--,--,--,--,--,"102 Hồ Bá Kiện, P. 15, Quận 10, TP. HCM",/ho-chi-minh/song-sanh-milk-tea-ho-ba-kien
692,Bon Bon - Soup Cua & Ăn Vặt - Bạch Đằng,An Vat Via He,06:30,23:00,15.000,50.000,6.5,6.3,7.0,6.2,6.3,6.8,"179 Bạch Đằng, P. 15, Quận Bình Thạnh, TP. HCM",/ho-chi-minh/bon-bon-soup-cua-an-vat-bach-dang
62,Wrap&Roll - Vincom Lê Văn Việt,Nha Hang,10:00,21:00,40.000,165.000,6.0,5.7,5.8,5.5,6.5,6.6,"Tầng 4,  Tầng 4 Vincom Lê Văn Việt, 50A Lê Văn Việt, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM",/ho-chi-minh/wrap-roll-vincom-le-van-viet
757,Bon Bon - Soup Cua & Ăn Vặt - Đinh Tiên Hoàng,An Vat Via He,14:00,23:00,15.000,50.000,9.2,9.8,9.2,9.4,8.7,8.7,"84 Đinh Tiên Hoàng, P. 1, Quận Bình Thạnh, TP. HCM",/ho-chi-minh/bon-bon-soup-cua-an-vat-dinh-tien-hoang
739,Wrap&Roll - Vincom Thủ Đức,Nha Hang,10:00,21:00,40.000,165.000,7.1,6.7,6.4,7.3,7.8,7.3,"Tầng 4,  Tầng 4 Vincom Thủ Đức, 216 Võ Văn Ngân, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",/ho-chi-minh/wrap-roll-vincom-thu-duc
1108,Meat & Meet Korean BBQ Container - Saigon Centre,Nha Hang,10:30,22:00,199.000,429.000,6.3,6.5,6.4,5.3,6.1,7.0,"Tầng Hầm 2,  Saigon Centre, 65 Lê Lợi, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/meat-meet-korean-bbq-container-saigon-centre
646,Wrap&Roll - MPlaza Saigon,Nha Hang,10:00,21:00,40.000,165.000,7.1,6.9,6.7,6.9,7.4,7.9,"Tầng Trệt,  Tầng Trệt, Mplaza Saigon, 39 Lê Duẩn, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/wrap-roll-mplaza-saigon
1127,Thai Express - Vincom Center,Nha Hang,10:00,22:00,55.000,170.000,7.3,7.6,6.7,7.2,7.5,7.7,"Tầng B3 Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/thai-express-vincom-center
780,Wrap&Roll - Gigamall,Nha Hang,10:00,21:00,45.000,250.000,6.0,5.6,7.0,5.1,5.6,6.8,"Tầng 3,  Tầng 3 Giga Mall, 240 PhạM Văn ĐồNg, P. HiệP BìNh CháNh, Tp. Thủ Đức, TP. HCM",/ho-chi-minh/wrap-roll-giga-mall
800,Wrap&Roll - Estella Place,Nha Hang,10:00,21:00,40.000,165.000,,5.0,4.3,3.3,6.2,8.2,"Tầng 3,  Tầng 3, Estella Place, 88 Song Hành, P. An Phú, Tp. Thủ Đức, TP. HCM",/ho-chi-minh/wrap-roll-estella-place
1061,Thai Express - Món Thái - Crescent Plaza,Nha Hang,11:00,20:00,55.000,170.000,7.2,7.3,6.6,7.4,7.3,7.6,"105 Tôn Dật Tiên, P. Tân Phú, Quận 7, TP. HCM",/ho-chi-minh/thai-express-mon-thai-crescent-plaza
620,Tasaki BBQ - Nướng Than Hoa Nhật Bản - Vincom Quang Trung,Nha Hang,10:00,21:15,200.000,500.000,7.1,7.2,6.6,6.9,7.4,7.3,"Tầng Hầm 1,  Tầng B1, Vincom Quang Trung, 190 Quang Trung, P. 10, Quận Gò Vấp, TP. HCM",/ho-chi-minh/tasaki-bbq-mon-nuong-nhat-ban-quang-trung
363,Thai Express - Món Thái - Phan Xích Long,Nha Hang,11:00,20:00,55.000,170.000,6.8,6.9,6.3,6.8,6.9,7.2,"158 Phan Xích Long, P. 2, Quận Phú Nhuận, TP. HCM",/ho-chi-minh/thai-express-mon-thai-phan-xich-long
842,Thai Express - Món Thái - SC VivoCity,Nha Hang,11:00,20:00,55.000,170.000,7.0,7.3,6.5,6.7,7.1,7.4,"Tầng 4,  Tầng 4 - SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong, Quận 7, TP. HCM",/ho-chi-minh/thai-express-mon-thai-sc-vivocity
767,Tasaki BBQ - Nướng Than Hoa Nhật Bản - AEON Mall Bình Tân,Nha Hang,10:00,21:15,30.000,1.200.000,,5.1,5.8,4.8,6.3,6.2,"Tầng 3,  Tầng 3 AEON Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",/ho-chi-minh/tasaki-bbq-aeon-mall-binh-tan
698,Thai Express - Món Thái - AEON Mall Bình Tân,Nha Hang,11:00,20:00,100.000,200.000,6.6,6.9,6.1,6.4,6.7,6.8,"Tầng 3,  T24, Tầng 3, TTMS Aeon Mall Bình Tân - 01 Đướng Số 17A, Khu Phố 11, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",/ho-chi-minh/thai-express-mon-thai-aeon-mall-binh-tan
1039,Tasaki BBQ - Nướng Than Hoa Nhật Bản - SC VivoCity,Nha Hang,10:00,21:15,30.000,1.200.000,7.5,8.2,6.7,7.5,7.8,7.4,"Tầng 2,  Tầng 2, SC VivoCity, 1058 Nguyễn Văn Linh, KP. 1, P. Tân Phong, Quận 7, TP. HCM",/ho-chi-minh/tasaki-bbq-sc-vivocity
1028,Thai Express - Món Thái - Vạn Hạnh Mall,Nha Hang,11:00,20:00,100.000,200.000,7.2,7.3,6.8,7.1,7.3,7.4,"Tầng 5,  12 Vạn Hạnh Mall, 11 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",/ho-chi-minh/thai-express-mon-thai-van-hanh-mall
191,Chanh Bistro Rooftop Saigon - Calmette,Nha Hang,10:30,23:00,25.000,450.000,8.1,8.2,7.5,8.0,8.3,8.4,"Rooftop, 171 Calmette, P. Bến Thành, Quận 1, TP. HCM",/ho-chi-minh/chanh-bistro-rooftop-nha-hang-mon-au
954,Thai Express - Món Thái - AEON Mall Tân Phú,Nha Hang,11:00,20:00,55.000,170.000,7.1,6.6,7.0,7.8,7.2,6.8,"Tầng 3,  Tầng 3 AEON Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",/ho-chi-minh/thai-express-mon-thai-aeon-mall-tan-phu
99,Chanh Bistro Rooftop Saigon - Lý Tự Trọng,Nha Hang,10:30,23:45,25.000,450.000,8.6,8.8,7.6,9.0,9.1,8.5,"Rooftop, 215 Lý Tự Trọng, P. Bến Thành, Quận 1, TP. HCM",/ho-chi-minh/chanh-bistro-rooftop-saigon-ly-tu-trong
1012,Sushi Masa - Thạch Thị Thanh,Nha Hang,11:00,22:00,39.000,129.000,7.7,7.9,7.7,7.8,7.4,7.6,"52 Thạch Thị Thanh, P. Tân Định, Quận 1, TP. HCM",/ho-chi-minh/sushi-masa
1027,Gánh - Đặc Sản Nha Trang - Phạm Ngọc Thạch,Nha Hang,08:00,23:00,60.000,132.000,6.5,6.6,5.7,6.2,7.1,6.8,"58/4 Phạm Ngọc Thạch, Quận 3, TP. HCM",/ho-chi-minh/nem-nuong-ganh-dac-san-nha-trang-pham-ngoc-thach
741,Sushi Masa - Lê Văn Sỹ,Nha Hang,11:00,22:00,12.000,858.000,7.9,8.1,7.7,7.9,7.7,7.9,"78 Lê Văn Sỹ, P. 11, Quận Phú Nhuận, TP. HCM",/ho-chi-minh/sushi-masa-le-van-sy
966,Gánh - Đặc Sản Nha Trang - Hai Bà Trưng,Nha Hang,Đang cập nhật,Đang cập nhật,50.000,200.000,7.1,7.1,6.3,7.1,7.5,7.5,"91 Hai Bà Trưng, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/ganh-dac-san-nha-trang-hai-ba-trung
21,Gánh - Đặc Sản Nha Trang,Nha Hang,09:00,23:00,20.000,150.000,,5.9,5.3,5.3,6.3,6.1,"91 Hai Bà Trưng, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/ganh-dac-san-nha-trang
1165,Uraetei BBQ - Phổ Đình - Nam Kỳ Khởi Nghĩa,Nha Hang,11:00,23:00,200.000,660.000,7.5,7.9,6.8,7.2,7.6,7.8,"69-71 Nam Kỳ Khởi Nghĩa, P. Bến Thành, Quận 1, TP. HCM",/ho-chi-minh/pho-dinh-nam-ky-khoi-nghia
1166,Dao Hua - Taiwanese Hotpot Paradise - Hoàng Hoa Thám,Nha Hang,11:00,22:00,50.000,200.000,7.3,7.2,7.3,7.1,7.5,7.5,"63B Hoàng Hoa Thám, P. 13, Quận Tân Bình, TP. HCM",/ho-chi-minh/dao-hua-taiwanese-hotpot-paradise-hoang-hoa-tham
521,Uraetei BBQ - Phổ Đình - AEON Mall,Nha Hang,11:00,22:00,150.000,550.000,7.5,8.0,6.5,7.4,7.9,7.7,"Tầng 1,  Tầng 1 AEON Mall, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",/ho-chi-minh/uraetei-pho-dinh-aeon-mall
497,Dao Hua - Taiwanese Hotpot Paradise - Estella Place,Nha Hang,11:00,22:00,50.000,300.000,8.2,8.2,7.7,8.5,8.5,7.9,"Tầng 3,  Tầng 3, L3 - L10 Estella Place, 88 Song Hành, P. An Phú, Quận 2, TP. HCM",/ho-chi-minh/dao-hua-taiwanese-hotpot-paradise-estella-place
212,Buffet Ăn Vặt,Buffet,09:00,22:00,80.000,100.000,,4.5,5.5,4.5,5.5,6.0,"343/6 Nguyễn Tri Phương, Quận 10, TP. HCM",/ho-chi-minh/buffet-an-vat
417,Uraetei BBQ - Phổ Đình - Hoàng Văn Thái,Nha Hang,11:00,23:00,200.000,660.000,6.9,7.1,6.7,6.5,7.3,7.1,"73 Hoàng Văn Thái, P. Tân Phú, Quận 7, TP. HCM",/ho-chi-minh/uraetei-bbq-pho-dinh-hoang-van-thai
744,Mr. Bistek - Beefsteak Lê Thị Riêng,Nha Hang,09:00,22:00,50.000,100.000,8.3,8.3,8.4,8.3,8.4,8.3,"11 - 13 Lê Thị Riêng, P. Bến Thành, Quận 1, TP. HCM",/ho-chi-minh/mr-bistek
387,Uraetei BBQ - Phổ Đình - Trần Quốc Thảo,Nha Hang,11:00,22:00,200.000,660.000,7.5,8.1,6.6,7.1,7.9,7.8,"125A Trần Quốc Thảo, P. 7, Quận 3, TP. HCM",/ho-chi-minh/uraetei-bbq-pho-dinh-tran-quoc-thao
781,Mr. Bistek - Beefsteak Trần Bình Trọng,Nha Hang,09:00,22:00,39.000,176.000,7.7,8.0,7.6,7.4,7.6,8.1,"115A Trần Bình Trọng, P. 2, Quận 5, TP. HCM",/ho-chi-minh/mr-bistek-beefsteak-tran-binh-trong
628,Uraetei BBQ - Phổ Đình - Thảo Điền,Nha Hang,11:00,22:00,200.000,400.000,7.7,8.2,6.9,7.3,8.3,7.9,"4 Thảo Điền, Tp. Thủ Đức, TP. HCM",/ho-chi-minh/uraetei-bbq-pho-dinh-thao-dien
718,Veggie Saigon - Nhà Hàng Chay & Cafe - 283/45 Phạm Ngũ Lão,Nha Hang,09:00,21:30,20.000,50.000,6.0,5.9,5.8,6.0,6.0,6.4,"283/45 Phạm Ngũ Lão, P. Phạm Ngũ Lão, Quận 1, TP. HCM",/ho-chi-minh/veggie-saigon-nha-hang-chay-cafe-283-45-pham-ngu-lao
412,Uraetei BBQ - Phổ Đình - Trần Hưng Đạo,Nha Hang,11:00,23:00,200.000,660.000,7.4,7.9,6.8,6.7,7.5,8.2,"543 - 545 - 547 Trần Hưng Đạo, P. Cầu Kho, Quận 1, TP. HCM",/ho-chi-minh/uraetei-bbq-pho-dinh-tran-hung-dao
461,Veggie Saigon - Nhà Hàng Chay & Cafe - Tôn Thất Đạm,Nha Hang,09:00,20:00,20.000,50.000,_._,--,--,--,--,--,"74 Tôn Thất Đạm, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/veggie-saigon-nha-hang-chay-cafe-ton-that-dam
301,Veggie Saigon - Nhà Hàng Chay & Café - Đề Thám,Nha Hang,08:30,18:30,15.000,50.000,_._,--,--,--,--,--,"42 Đề Thám, P. Cầu Ông Lãnh, Quận 1, TP. HCM",/ho-chi-minh/veggie-saigon-nha-hang-chay-cafe-de-tham
158,Uraetei BBQ - Phổ Đình - 3 Tháng 2,Nha Hang,11:00,23:00,30.000,650.000,7.6,8.3,7.0,7.2,7.7,7.7,"430 - 432 - 434 Đường 3 Tháng 2, P. 12, Quận 10, TP. HCM",/ho-chi-minh/uraetei-bbq-pho-dinh-3-thang-2
58,Phố Nướng Tư Trì - Xô Viết Nghệ Tĩnh,Nha Hang,09:00,23:00,100.000,220.000,8.4,8.0,8.0,9.0,9.0,8.0,"603 Xô Viết Nghệ Tĩnh, P. 26, Quận Bình Thạnh, TP. HCM",/ho-chi-minh/tu-tri-xo-viet-nghe-tinh
297,Uraetei BBQ - Phổ Đình - Nguyễn Trãi,Nha Hang,11:00,22:00,30.000,650.000,8.2,8.4,7.2,8.6,8.6,8.1,"965 - 967 -969 Nguyễn Trãi, P. 14, Quận 5, TP. HCM",/ho-chi-minh/uraetei-bbq-pho-dinh-nguyen-trai
448,Phố Nướng Tư Trì - Bình Quới,Nha Hang,09:00,23:00,100.000,220.000,7.3,7.6,7.2,6.8,7.9,6.9,"1121 Bình Qưới, P. 28, Quận Bình Thạnh, TP. HCM",/ho-chi-minh/pho-nuong-tu-tri-binh-quoi
1119,Uraetei BBQ - Phổ Đình - Nguyễn Hồng Đào,Nha Hang,11:00,23:00,200.000,660.000,7.9,8.2,7.3,7.2,8.3,8.6,"166-168-170 Nguyễn Hồng Đào, P. 14, Quận Tân Bình, TP. HCM",/ho-chi-minh/uraetei-bbq-pho-dinh-nguyen-hong-dao
194,Phố Nướng Tư Trì - Lê Văn Thọ,Nha Hang,09:00,23:00,100.000,220.000,7.3,7.8,7.1,6.3,7.0,8.1,"499 Lê Văn Thọ, P. 9, Quận Gò Vấp, TP. HCM",/ho-chi-minh/tu-tri-le-van-tho
675,Nhà Hàng Tân Hải Vân - Nguyễn Trãi,Nha Hang,06:00,23:00,50.000,330.000,7.4,7.6,7.0,7.0,7.4,7.8,"158 - 164 Nguyễn Trãi, Quận 1, TP. HCM",/ho-chi-minh/tan-hai-van
1085,D'Maris - Buffet Cao Cấp - Parkson Cantavil,Buffet,11:30,22:00,370.000,520.000,7.5,7.4,7.1,7.5,8.2,7.4,"Tầng 6,  Tầng 6 Parkson Cantavil, Xa Lộ Hà Nội, P. An Phú, Quận 2, TP. HCM",/ho-chi-minh/d-maris-buffet-cao-cap
426,Nhà Hàng Tư Trì - Lẩu Dê & Hải Sản,Nha Hang,09:00,23:00,100.000,220.000,7.6,7.3,7.4,7.3,8.1,8.0,"6 Khổng Tử, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",/ho-chi-minh/tu-tri-khong-tu
53,Nhà Hàng Tân Hải Vân - Phan Văn Trị,Nha Hang,08:00,20:00,50.000,330.000,_._,--,--,--,--,--,"503 Phan Văn Trị, P. 5, Quận Gò Vấp, TP. HCM",/ho-chi-minh/nha-hang-tan-hai-van-phan-van-tri
484,D'Maris - Buffet Cao Cấp - Pico Lotte,Buffet,11:30,22:00,370.000,520.000,7.1,6.7,6.6,7.0,8.0,7.2,"Tầng 5 Pico Plaza, 20 CộNg HòA, P. 12, Quận Tân Bình, TP. HCM",/ho-chi-minh/d-maris-buffet-cao-cap-pico-lotte
690,Phố Nướng Tư Trì - Nguyễn Súy,Nha Hang,09:00,23:00,100.000,220.000,7.1,7.4,6.8,6.7,7.5,7.4,"206 Nguyễn Súy, P. Tân Qúy, Quận Tân Phú, TP. HCM",/ho-chi-minh/tu-tri-nguyen-suy
650,Bonjour Resto' - Beefsteak Nguyễn Trãi,Nha Hang,09:00,22:00,100.000,200.000,7.0,7.6,7.0,6.8,6.8,7.1,"150/35 Nguyễn Trãi, P. Bến Thành, Quận 1, TP. HCM",/ho-chi-minh/bonjour-resto-beefsteak-nguyen-trai
1095,D'Maris - Buffet Cao Cấp - Lotte Mart Nam Sài Gòn,Buffet,11:00,22:00,370.000,520.000,7.6,7.1,7.1,7.7,8.5,7.9,"Lầu 3 Lotte Mart Nam Sài Gòn, 469 Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",/ho-chi-minh/d-maris-buffet-cao-cap-lotte-mart-nam-sai-gon
667,Phố Nướng Tư Trì - 357 Bình Quới,Nha Hang,16:00,23:00,50.000,220.000,7.4,7.0,7.0,7.0,8.0,8.0,"357 Bình Quới, P. 28, Quận Bình Thạnh, TP. HCM",/ho-chi-minh/tu-tri-357-binh-quoi
677,Bonjour Resto' - Beefsteak Nguyễn Huy Tưởng,Nha Hang,10:00,20:00,100.000,200.000,6.9,7.3,6.5,6.7,7.2,6.7,"6/2 Nguyễn Huy Tưởng, P. 6, Quận Bình Thạnh, TP. HCM",/ho-chi-minh/bonjour-resto-beefsteak-nguyen-huy-tuong
608,King BBQ - Vua Nướng Hàn Quốc - Vincom Center,Buffet,10:00,21:15,150.000,440.000,7.4,7.9,6.6,7.7,7.4,7.6,"Tầng Hầm 3,  Tầng B3, Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/king-bbq-vincom-center
608,King BBQ - Vua Nướng Hàn Quốc - Vincom Center,Nha Hang,10:00,21:15,150.000,440.000,7.4,7.9,6.6,7.7,7.4,7.6,"Tầng Hầm 3,  Tầng B3, Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",/ho-chi-minh/king-bbq-vincom-center
